0,0,0,0,1,something new
0,0,0,0,2,something new
0,0,0,0,3,something new
0,0,0,0,4,something new
0,0,0,0,5,something new
0,0,0,0,6,something new
0,0,0,0,7,something new
0,0,0,0,8,something new
0,0,0,0,9,something new
0,0,0,0,10,something new
0,0,0,0,11,something new
0,0,0,0,12,something new
0,0,0,0,13,something new
0,0,0,0,14,something new
0,0,0,0,15,something new
0,0,0,0,16,something new
0,0,0,0,17,something new
0,0,0,0,18,something new
0,0,0,0,19,something new
0,0,0,0,20,something new
0,0,0,0,21,something new
0,0,0,0,22,something new
0,0,0,0,23,something new
0,0,0,0,24,something new
0,0,0,0,25,something new
0,0,0,0,26,something new
0,0,0,0,27,something new
0,0,0,0,28,something new
0,0,0,0,29,something new
0,0,0,0,30,something new
0,0,0,1,1,something new
0,0,0,1,2,something new
0,0,0,1,3,something new
0,0,0,1,4,something new
0,0,0,1,5,something new
0,0,0,1,6,something new
0,0,0,1,7,something new
0,0,0,1,8,something new
0,0,0,1,9,something new
0,0,0,1,10,something new
0,0,0,1,11,something new
0,0,0,1,12,something new
0,0,0,1,13,something new
0,0,0,1,14,something new
0,0,0,1,15,something new
0,0,0,1,16,something new
0,0,0,1,17,something new
0,0,0,1,18,something new
0,0,0,1,19,something new
0,0,0,1,20,something new
0,0,0,1,21,something new
0,0,0,1,22,something new
0,0,0,1,23,something new
0,0,0,1,24,something new
0,0,0,1,25,something new
0,0,0,1,26,something new
0,0,0,1,27,something new
0,0,0,1,28,something new
0,0,0,1,29,something new
0,0,0,1,30,something new
0,0,0,2,1,something new
0,0,0,2,2,something new
0,0,0,2,3,something new
0,0,0,2,4,something new
0,0,0,2,5,something new
0,0,0,2,6,something new
0,0,0,2,7,something new
0,0,0,2,8,something new
0,0,0,2,9,something new
0,0,0,2,10,something new
0,0,0,2,11,something new
0,0,0,2,12,something new
0,0,0,2,13,something new
0,0,0,2,14,something new
0,0,0,2,15,something new
0,0,0,2,16,something new
0,0,0,2,17,something new
0,0,0,2,18,something new
0,0,0,2,19,something new
0,0,0,2,20,something new
0,0,0,2,21,something new
0,0,0,2,22,something new
0,0,0,2,23,something new
0,0,0,2,24,something new
0,0,0,2,25,something new
0,0,0,2,26,something new
0,0,0,2,27,something new
0,0,0,2,28,something new
0,0,0,2,29,something new
0,0,0,2,30,something new
0,0,0,3,1,something new
0,0,0,3,2,something new
0,0,0,3,3,something new
0,0,0,3,4,something new
0,0,0,3,5,something new
0,0,0,3,6,something new
0,0,0,3,7,something new
0,0,0,3,8,something new
0,0,0,3,9,something new
0,0,0,3,10,something new
0,0,0,3,11,something new
0,0,0,3,12,something new
0,0,0,3,13,something new
0,0,0,3,14,something new
0,0,0,3,15,something new
0,0,0,3,16,something new
0,0,0,3,17,something new
0,0,0,3,18,something new
0,0,0,3,19,something new
0,0,0,3,20,something new
0,0,0,3,21,something new
0,0,0,3,22,something new
0,0,0,3,23,something new
0,0,0,3,24,something new
0,0,0,3,25,something new
0,0,0,3,26,something new
0,0,0,3,27,something new
0,0,0,3,28,something new
0,0,0,3,29,something new
0,0,0,3,30,something new
0,0,1,0,1,something new
0,0,1,0,2,something new
0,0,1,0,3,something new
0,0,1,0,4,something new
0,0,1,0,5,something new
0,0,1,0,6,something new
0,0,1,0,7,something new
0,0,1,0,8,something new
0,0,1,0,9,something new
0,0,1,0,10,something new
0,0,1,0,11,something new
0,0,1,0,12,something new
0,0,1,0,13,something new
0,0,1,0,14,something new
0,0,1,0,15,something new
0,0,1,0,16,something new
0,0,1,0,17,something new
0,0,1,0,18,something new
0,0,1,0,19,something new
0,0,1,0,20,something new
0,0,1,0,21,something new
0,0,1,0,22,something new
0,0,1,0,23,something new
0,0,1,0,24,something new
0,0,1,0,25,something new
0,0,1,0,26,something new
0,0,1,0,27,something new
0,0,1,0,28,something new
0,0,1,0,29,something new
0,0,1,0,30,something new
0,0,1,1,1,something new
0,0,1,1,2,something new
0,0,1,1,3,something new
0,0,1,1,4,something new
0,0,1,1,5,something new
0,0,1,1,6,something new
0,0,1,1,7,something new
0,0,1,1,8,something new
0,0,1,1,9,something new
0,0,1,1,10,something new
0,0,1,1,11,something new
0,0,1,1,12,something new
0,0,1,1,13,something new
0,0,1,1,14,something new
0,0,1,1,15,something new
0,0,1,1,16,something new
0,0,1,1,17,something new
0,0,1,1,18,something new
0,0,1,1,19,something new
0,0,1,1,20,something new
0,0,1,1,21,something new
0,0,1,1,22,something new
0,0,1,1,23,something new
0,0,1,1,24,something new
0,0,1,1,25,something new
0,0,1,1,26,something new
0,0,1,1,27,something new
0,0,1,1,28,something new
0,0,1,1,29,something new
0,0,1,1,30,something new
0,0,1,2,1,something new
0,0,1,2,2,something new
0,0,1,2,3,something new
0,0,1,2,4,something new
0,0,1,2,5,something new
0,0,1,2,6,something new
0,0,1,2,7,something new
0,0,1,2,8,something new
0,0,1,2,9,something new
0,0,1,2,10,something new
0,0,1,2,11,something new
0,0,1,2,12,something new
0,0,1,2,13,something new
0,0,1,2,14,something new
0,0,1,2,15,something new
0,0,1,2,16,something new
0,0,1,2,17,something new
0,0,1,2,18,something new
0,0,1,2,19,something new
0,0,1,2,20,something new
0,0,1,2,21,something new
0,0,1,2,22,something new
0,0,1,2,23,something new
0,0,1,2,24,something new
0,0,1,2,25,something new
0,0,1,2,26,something new
0,0,1,2,27,something new
0,0,1,2,28,something new
0,0,1,2,29,something new
0,0,1,2,30,something new
0,0,1,3,1,something new
0,0,1,3,2,something new
0,0,1,3,3,something new
0,0,1,3,4,something new
0,0,1,3,5,something new
0,0,1,3,6,something new
0,0,1,3,7,something new
0,0,1,3,8,something new
0,0,1,3,9,something new
0,0,1,3,10,something new
0,0,1,3,11,something new
0,0,1,3,12,something new
0,0,1,3,13,something new
0,0,1,3,14,something new
0,0,1,3,15,something new
0,0,1,3,16,something new
0,0,1,3,17,something new
0,0,1,3,18,something new
0,0,1,3,19,something new
0,0,1,3,20,something new
0,0,1,3,21,something new
0,0,1,3,22,something new
0,0,1,3,23,something new
0,0,1,3,24,something new
0,0,1,3,25,something new
0,0,1,3,26,something new
0,0,1,3,27,something new
0,0,1,3,28,something new
0,0,1,3,29,something new
0,0,1,3,30,something new
0,0,2,0,1,something new
0,0,2,0,2,something new
0,0,2,0,3,something new
0,0,2,0,4,something new
0,0,2,0,5,something new
0,0,2,0,6,something new
0,0,2,0,7,something new
0,0,2,0,8,something new
0,0,2,0,9,something new
0,0,2,0,10,something new
0,0,2,0,11,something new
0,0,2,0,12,something new
0,0,2,0,13,something new
0,0,2,0,14,something new
0,0,2,0,15,something new
0,0,2,0,16,something new
0,0,2,0,17,something new
0,0,2,0,18,something new
0,0,2,0,19,something new
0,0,2,0,20,something new
0,0,2,0,21,something new
0,0,2,0,22,something new
0,0,2,0,23,something new
0,0,2,0,24,something new
0,0,2,0,25,something new
0,0,2,0,26,something new
0,0,2,0,27,something new
0,0,2,0,28,something new
0,0,2,0,29,something new
0,0,2,0,30,something new
0,0,2,1,1,something new
0,0,2,1,2,something new
0,0,2,1,3,something new
0,0,2,1,4,something new
0,0,2,1,5,something new
0,0,2,1,6,something new
0,0,2,1,7,something new
0,0,2,1,8,something new
0,0,2,1,9,something new
0,0,2,1,10,something new
0,0,2,1,11,something new
0,0,2,1,12,something new
0,0,2,1,13,something new
0,0,2,1,14,something new
0,0,2,1,15,something new
0,0,2,1,16,something new
0,0,2,1,17,something new
0,0,2,1,18,something new
0,0,2,1,19,something new
0,0,2,1,20,something new
0,0,2,1,21,something new
0,0,2,1,22,something new
0,0,2,1,23,something new
0,0,2,1,24,something new
0,0,2,1,25,something new
0,0,2,1,26,something new
0,0,2,1,27,something new
0,0,2,1,28,something new
0,0,2,1,29,something new
0,0,2,1,30,something new
0,0,2,2,1,something new
0,0,2,2,2,something new
0,0,2,2,3,something new
0,0,2,2,4,something new
0,0,2,2,5,something new
0,0,2,2,6,something new
0,0,2,2,7,something new
0,0,2,2,8,something new
0,0,2,2,9,something new
0,0,2,2,10,something new
0,0,2,2,11,something new
0,0,2,2,12,something new
0,0,2,2,13,something new
0,0,2,2,14,something new
0,0,2,2,15,something new
0,0,2,2,16,something new
0,0,2,2,17,something new
0,0,2,2,18,something new
0,0,2,2,19,something new
0,0,2,2,20,something new
0,0,2,2,21,something new
0,0,2,2,22,something new
0,0,2,2,23,something new
0,0,2,2,24,something new
0,0,2,2,25,something new
0,0,2,2,26,something new
0,0,2,2,27,something new
0,0,2,2,28,something new
0,0,2,2,29,something new
0,0,2,2,30,something new
0,0,2,3,1,something new
0,0,2,3,2,something new
0,0,2,3,3,something new
0,0,2,3,4,something new
0,0,2,3,5,something new
0,0,2,3,6,something new
0,0,2,3,7,something new
0,0,2,3,8,something new
0,0,2,3,9,something new
0,0,2,3,10,something new
0,0,2,3,11,something new
0,0,2,3,12,something new
0,0,2,3,13,something new
0,0,2,3,14,something new
0,0,2,3,15,something new
0,0,2,3,16,something new
0,0,2,3,17,something new
0,0,2,3,18,something new
0,0,2,3,19,something new
0,0,2,3,20,something new
0,0,2,3,21,something new
0,0,2,3,22,something new
0,0,2,3,23,something new
0,0,2,3,24,something new
0,0,2,3,25,something new
0,0,2,3,26,something new
0,0,2,3,27,something new
0,0,2,3,28,something new
0,0,2,3,29,something new
0,0,2,3,30,something new
0,1,0,0,1,something new
0,1,0,0,2,something new
0,1,0,0,3,something new
0,1,0,0,4,something new
0,1,0,0,5,something new
0,1,0,0,6,something new
0,1,0,0,7,something new
0,1,0,0,8,something new
0,1,0,0,9,something new
0,1,0,0,10,something new
0,1,0,0,11,something new
0,1,0,0,12,something new
0,1,0,0,13,something new
0,1,0,0,14,something new
0,1,0,0,15,something new
0,1,0,0,16,something new
0,1,0,0,17,something new
0,1,0,0,18,something new
0,1,0,0,19,something new
0,1,0,0,20,something new
0,1,0,0,21,something new
0,1,0,0,22,something new
0,1,0,0,23,something new
0,1,0,0,24,something new
0,1,0,0,25,something new
0,1,0,0,26,something new
0,1,0,0,27,something new
0,1,0,0,28,something new
0,1,0,0,29,something new
0,1,0,0,30,something new
0,1,0,1,1,something new
0,1,0,1,2,something new
0,1,0,1,3,something new
0,1,0,1,4,something new
0,1,0,1,5,something new
0,1,0,1,6,something new
0,1,0,1,7,something new
0,1,0,1,8,something new
0,1,0,1,9,something new
0,1,0,1,10,something new
0,1,0,1,11,something new
0,1,0,1,12,something new
0,1,0,1,13,something new
0,1,0,1,14,something new
0,1,0,1,15,something new
0,1,0,1,16,something new
0,1,0,1,17,something new
0,1,0,1,18,something new
0,1,0,1,19,something new
0,1,0,1,20,something new
0,1,0,1,21,something new
0,1,0,1,22,something new
0,1,0,1,23,something new
0,1,0,1,24,something new
0,1,0,1,25,something new
0,1,0,1,26,something new
0,1,0,1,27,something new
0,1,0,1,28,something new
0,1,0,1,29,something new
0,1,0,1,30,something new
0,1,0,2,1,something new
0,1,0,2,2,something new
0,1,0,2,3,something new
0,1,0,2,4,something new
0,1,0,2,5,something new
0,1,0,2,6,something new
0,1,0,2,7,something new
0,1,0,2,8,something new
0,1,0,2,9,something new
0,1,0,2,10,something new
0,1,0,2,11,something new
0,1,0,2,12,something new
0,1,0,2,13,something new
0,1,0,2,14,something new
0,1,0,2,15,something new
0,1,0,2,16,something new
0,1,0,2,17,something new
0,1,0,2,18,something new
0,1,0,2,19,something new
0,1,0,2,20,something new
0,1,0,2,21,something new
0,1,0,2,22,something new
0,1,0,2,23,something new
0,1,0,2,24,something new
0,1,0,2,25,something new
0,1,0,2,26,something new
0,1,0,2,27,something new
0,1,0,2,28,something new
0,1,0,2,29,something new
0,1,0,2,30,something new
0,1,0,3,1,something new
0,1,0,3,2,something new
0,1,0,3,3,something new
0,1,0,3,4,something new
0,1,0,3,5,something new
0,1,0,3,6,something new
0,1,0,3,7,something new
0,1,0,3,8,something new
0,1,0,3,9,something new
0,1,0,3,10,something new
0,1,0,3,11,something new
0,1,0,3,12,something new
0,1,0,3,13,something new
0,1,0,3,14,something new
0,1,0,3,15,something new
0,1,0,3,16,something new
0,1,0,3,17,something new
0,1,0,3,18,something new
0,1,0,3,19,something new
0,1,0,3,20,something new
0,1,0,3,21,something new
0,1,0,3,22,something new
0,1,0,3,23,something new
0,1,0,3,24,something new
0,1,0,3,25,something new
0,1,0,3,26,something new
0,1,0,3,27,something new
0,1,0,3,28,something new
0,1,0,3,29,something new
0,1,0,3,30,something new
0,1,1,0,1,something new
0,1,1,0,2,something new
0,1,1,0,3,something new
0,1,1,0,4,something new
0,1,1,0,5,something new
0,1,1,0,6,something new
0,1,1,0,7,something new
0,1,1,0,8,something new
0,1,1,0,9,something new
0,1,1,0,10,something new
0,1,1,0,11,something new
0,1,1,0,12,something new
0,1,1,0,13,something new
0,1,1,0,14,something new
0,1,1,0,15,something new
0,1,1,0,16,something new
0,1,1,0,17,something new
0,1,1,0,18,something new
0,1,1,0,19,something new
0,1,1,0,20,something new
0,1,1,0,21,something new
0,1,1,0,22,something new
0,1,1,0,23,something new
0,1,1,0,24,something new
0,1,1,0,25,something new
0,1,1,0,26,something new
0,1,1,0,27,something new
0,1,1,0,28,something new
0,1,1,0,29,something new
0,1,1,0,30,something new
0,1,1,1,1,something new
0,1,1,1,2,something new
0,1,1,1,3,something new
0,1,1,1,4,something new
0,1,1,1,5,something new
0,1,1,1,6,something new
0,1,1,1,7,something new
0,1,1,1,8,something new
0,1,1,1,9,something new
0,1,1,1,10,something new
0,1,1,1,11,something new
0,1,1,1,12,something new
0,1,1,1,13,something new
0,1,1,1,14,something new
0,1,1,1,15,something new
0,1,1,1,16,something new
0,1,1,1,17,something new
0,1,1,1,18,something new
0,1,1,1,19,something new
0,1,1,1,20,something new
0,1,1,1,21,something new
0,1,1,1,22,something new
0,1,1,1,23,something new
0,1,1,1,24,something new
0,1,1,1,25,something new
0,1,1,1,26,something new
0,1,1,1,27,something new
0,1,1,1,28,something new
0,1,1,1,29,something new
0,1,1,1,30,something new
0,1,1,2,1,something new
0,1,1,2,2,something new
0,1,1,2,3,something new
0,1,1,2,4,something new
0,1,1,2,5,something new
0,1,1,2,6,something new
0,1,1,2,7,something new
0,1,1,2,8,something new
0,1,1,2,9,something new
0,1,1,2,10,something new
0,1,1,2,11,something new
0,1,1,2,12,something new
0,1,1,2,13,something new
0,1,1,2,14,something new
0,1,1,2,15,something new
0,1,1,2,16,something new
0,1,1,2,17,something new
0,1,1,2,18,something new
0,1,1,2,19,something new
0,1,1,2,20,something new
0,1,1,2,21,something new
0,1,1,2,22,something new
0,1,1,2,23,something new
0,1,1,2,24,something new
0,1,1,2,25,something new
0,1,1,2,26,something new
0,1,1,2,27,something new
0,1,1,2,28,something new
0,1,1,2,29,something new
0,1,1,2,30,something new
0,1,1,3,1,something new
0,1,1,3,2,something new
0,1,1,3,3,something new
0,1,1,3,4,something new
0,1,1,3,5,something new
0,1,1,3,6,something new
0,1,1,3,7,something new
0,1,1,3,8,something new
0,1,1,3,9,something new
0,1,1,3,10,something new
0,1,1,3,11,something new
0,1,1,3,12,something new
0,1,1,3,13,something new
0,1,1,3,14,something new
0,1,1,3,15,something new
0,1,1,3,16,something new
0,1,1,3,17,something new
0,1,1,3,18,something new
0,1,1,3,19,something new
0,1,1,3,20,something new
0,1,1,3,21,something new
0,1,1,3,22,something new
0,1,1,3,23,something new
0,1,1,3,24,something new
0,1,1,3,25,something new
0,1,1,3,26,something new
0,1,1,3,27,something new
0,1,1,3,28,something new
0,1,1,3,29,something new
0,1,1,3,30,something new
0,1,2,0,1,something new
0,1,2,0,2,something new
0,1,2,0,3,something new
0,1,2,0,4,something new
0,1,2,0,5,something new
0,1,2,0,6,something new
0,1,2,0,7,something new
0,1,2,0,8,something new
0,1,2,0,9,something new
0,1,2,0,10,something new
0,1,2,0,11,something new
0,1,2,0,12,something new
0,1,2,0,13,something new
0,1,2,0,14,something new
0,1,2,0,15,something new
0,1,2,0,16,something new
0,1,2,0,17,something new
0,1,2,0,18,something new
0,1,2,0,19,something new
0,1,2,0,20,something new
0,1,2,0,21,something new
0,1,2,0,22,something new
0,1,2,0,23,something new
0,1,2,0,24,something new
0,1,2,0,25,something new
0,1,2,0,26,something new
0,1,2,0,27,something new
0,1,2,0,28,something new
0,1,2,0,29,something new
0,1,2,0,30,something new
0,1,2,1,1,something new
0,1,2,1,2,something new
0,1,2,1,3,something new
0,1,2,1,4,something new
0,1,2,1,5,something new
0,1,2,1,6,something new
0,1,2,1,7,something new
0,1,2,1,8,something new
0,1,2,1,9,something new
0,1,2,1,10,something new
0,1,2,1,11,something new
0,1,2,1,12,something new
0,1,2,1,13,something new
0,1,2,1,14,something new
0,1,2,1,15,something new
0,1,2,1,16,something new
0,1,2,1,17,something new
0,1,2,1,18,something new
0,1,2,1,19,something new
0,1,2,1,20,something new
0,1,2,1,21,something new
0,1,2,1,22,something new
0,1,2,1,23,something new
0,1,2,1,24,something new
0,1,2,1,25,something new
0,1,2,1,26,something new
0,1,2,1,27,something new
0,1,2,1,28,something new
0,1,2,1,29,something new
0,1,2,1,30,something new
0,1,2,2,1,something new
0,1,2,2,2,something new
0,1,2,2,3,something new
0,1,2,2,4,something new
0,1,2,2,5,something new
0,1,2,2,6,something new
0,1,2,2,7,something new
0,1,2,2,8,something new
0,1,2,2,9,something new
0,1,2,2,10,something new
0,1,2,2,11,something new
0,1,2,2,12,something new
0,1,2,2,13,something new
0,1,2,2,14,something new
0,1,2,2,15,something new
0,1,2,2,16,something new
0,1,2,2,17,something new
0,1,2,2,18,something new
0,1,2,2,19,something new
0,1,2,2,20,something new
0,1,2,2,21,something new
0,1,2,2,22,something new
0,1,2,2,23,something new
0,1,2,2,24,something new
0,1,2,2,25,something new
0,1,2,2,26,something new
0,1,2,2,27,something new
0,1,2,2,28,something new
0,1,2,2,29,something new
0,1,2,2,30,something new
0,1,2,3,1,something new
0,1,2,3,2,something new
0,1,2,3,3,something new
0,1,2,3,4,something new
0,1,2,3,5,something new
0,1,2,3,6,something new
0,1,2,3,7,something new
0,1,2,3,8,something new
0,1,2,3,9,something new
0,1,2,3,10,something new
0,1,2,3,11,something new
0,1,2,3,12,something new
0,1,2,3,13,something new
0,1,2,3,14,something new
0,1,2,3,15,something new
0,1,2,3,16,something new
0,1,2,3,17,something new
0,1,2,3,18,something new
0,1,2,3,19,something new
0,1,2,3,20,something new
0,1,2,3,21,something new
0,1,2,3,22,something new
0,1,2,3,23,something new
0,1,2,3,24,something new
0,1,2,3,25,something new
0,1,2,3,26,something new
0,1,2,3,27,something new
0,1,2,3,28,something new
0,1,2,3,29,something new
0,1,2,3,30,something new
